"GLUTEN","SV","ASHCONTENT","AIA","BrokenStarch","MOISTURE","GRANLARITY","BiscuitPasteActual","ABCActual","WaterActual","DoughMoisture","Temperature","WetWeight","Zone1","Zone2","Zone3","Zone4","SteamDamper1","SteamDamper2","SteamDamper3","SteamDamper4"
"10.6321","23","0.73605","0.0319","8.45045","12.69025","84.1963","40","1.65","16","9.2554717686884","30","81.1","172.2","215.5","217.8","128.9","10","10","30","50"
"11.2877","23.5","0.73305","0.03085","10.6024","12.99855","84.6688","40","1.65","16","9.4773458265537","30","80.867","172.1","215.5","219.9","128.9","10","10","30","50"
"11.2877","23.5","0.73305","0.03085","10.6024","12.99855","84.6688","40","1.65","16","9.4773458265537","30","81.2","172.2","214.4","219.6","128.5","10","10","30","50"
"11.2877","23.5","0.73305","0.03085","10.6024","12.99855","84.6688","40","1.65","16","9.4773458265537","29","80.8","172.1","214.4","219.4","128.4","10","10","30","50"
"11.2877","23.5","0.73305","0.03085","10.6024","12.99855","84.6688","40","1.65","16","9.4773458265537","30","81.233","171.8","213.6","218.3","130.1","10","10","30","40"
"11.2877","23.5","0.73305","0.03085","10.6024","12.99855","84.6688","40","1.65","16","9.4773458265537","30","80.967","171.8","213.4","219.3","131.1","10","10","30","40"
"11.2877","23.5","0.73305","0.03085","10.6024","12.99855","84.6688","40","1.65","16","9.4773458265537","30","81.067","171.6","213.1","217.9","132","10","10","30","40"
"11.2877","23.5","0.73305","0.03085","10.6024","12.99855","84.6688","40","1.65","16","9.4773458265537","30","81.067","171.5","213.2","218","132.4","10","10","30","40"
"11.2877","23.5","0.73305","0.03085","10.6024","12.99855","84.6688","40","1.65","16","9.4773458265537","30","81.3","170.8","212.5","218.7","133.2","10","10","30","40"
"11.2877","23.5","0.73305","0.03085","10.6024","12.99855","84.6688","40","1.65","16","9.4773458265537","31","81.267","170.6","211.6","218.4","133.2","10","10","30","40"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","20.01","1.501","10.03","10.423391271674","31","80.733","183.2","227.9","210.9","127.4","0","20","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","40","1.499","10.01","9.403180654661","31","80.7","179.4","223.4","212.5","127.2","0","30","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","40","1.5","11","9.3616417417993","31","80.733","179.3","223.2","210.9","125","0","30","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","40.01","1.502","11.09","9.35734178584","31","81.1","179.5","223.8","211.6","125.9","0","30","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","40.02","1.501","10.05","9.400482959024","31","81.1","182","225.3","210.1","127.6","0","20","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","40.02","1.502","8.5","9.4661895376038","30","80.967","180.2","230.8","208.2","129","0","20","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","40.02","1.508","11.05","9.3582735126254","31","80.467","179.7","224.5","214","127.4","0","30","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","40.04","1.5","10.31","9.3886835126345","31","80.8","180.3","221.8","208.5","127.5","0","20","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","40.07","1.5","11.09","9.3547060853031","31","80.7","179.3","223.8","211.9","126.4","0","30","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","40.07","1.503","11.05","9.3562319528515","32","80.733","175.3","243","212.1","137.4","0","30","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","40.1","1.5","10.09","9.3951737500819","31","80.1","179.7","222.2","208.4","127.8","0","20","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","40.1","1.509","11.1","9.3525065948903","31","81.1","179.5","223.1","210.8","124.5","0","30","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","40.12","1.502","11","9.3560868775033","31","80.5","179.5","223.5","211.3","125.5","0","30","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","40.18","1.502","11.12","9.3483665884419","31","80.467","179.1","224.5","211.5","126.1","0","30","40","50"
"11.0305","20","0.8149","0.0319","7.9698","12.5458","83.0022","60.49","1.5","11.28","8.5055255152946","32","80.5","182","223.4","210.9","128.2","0","20","40","50"
"11.0312","23","0.7901","0.0309","9.0432","12.9514","87.8582","30","1.3","18.5","9.8191621684685","28","80.567","172","209.9","209.7","137.6","0","10","30","30"
"11.0312","23","0.7901","0.0309","9.0432","12.9514","87.8582","30","1.3","18.5","9.8191621684685","28","80.767","172","209.9","209.7","137.6","0","10","30","30"
"11.0312","23","0.7901","0.0309","9.0432","12.9514","87.8582","30","1.301","18.5","9.8191125268481","29","80.733","172","210.5","209.8","139.6","0","10","30","30"
"11.0312","23","0.7901","0.0309","9.0432","12.9514","87.8582","30","1.302","18.5","9.8190628857296","28","80.633","172","209.9","209.6","137.6","0","10","30","30"
"11.0312","23","0.7901","0.0309","9.0432","12.9514","87.8582","30","1.302","18.5","9.8190628857296","28","80.833","172.5","211.4","209.5","140.2","0","10","30","30"
"11.0312","23","0.7901","0.0309","9.0432","12.9514","87.8582","30","1.302","18.5","9.8190628857296","29","80.8","172.6","211.4","209.7","140.2","0","10","30","30"
"11.3591","22","0.7057","0.0292","6.2956","12.63975","88.7293","30","1.05","12","9.8906363618062","0","80.767","176.8","219.8","209.6","139","0","20","30","20"
"11.3591","22","0.7057","0.0292","6.2956","12.63975","88.7293","30","1.5","12","9.8673946575618","0","80.333","176.3","217.2","213.1","136.7","0","20","30","20"
"11.3591","22","0.7057","0.0292","6.2956","12.63975","88.7293","30","1.5","12","9.8673946575618","0","80.367","176.9","219.9","208.8","139","0","20","30","20"
"11.3591","22","0.7057","0.0292","6.2956","12.63975","88.7293","30.02","1.049","12.5","9.8664747026277","0","80.433","176.9","219.7","210.6","139","0","20","30","20"
"11.3591","22","0.7057","0.0292","6.2956","12.63975","88.7293","30.02","1.501","12.04","9.8644854240043","29","80.533","175.5","217.1","212.2","134.2","0","20","40","30"
"11.3591","22","0.7057","0.0292","6.2956","12.63975","88.7293","30.04","1.501","12.06","9.8625545153329","30","80.033","177.1","218.9","213.7","136.3","0","20","40","30"
"11.3591","22","0.7057","0.0292","6.2956","12.63975","88.7293","30.06","1.501","12.02","9.8633994137045","29","81.367","176.9","218.8","213.8","136.1","0","20","40","30"
"11.3591","22","0.7057","0.0292","6.2956","12.63975","88.7293","30.07","1.5","11.98","9.8647989076963","29","80.967","175.3","216.9","212.1","134.1","0","20","40","30"
"11.3591","22","0.7057","0.0292","6.2956","12.63975","88.7293","30.08","1.501","12.01","9.8628564935803","29","80.3","176.1","217","213","135.4","0","20","40","30"
"11.3591","22","0.7057","0.0292","6.2956","12.63975","88.7293","30.16","1.503","12.08","9.8554992881096","0","80.2","173.8","227.7","209.3","132.4","0","20","30","30"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","15.01","1.504","10.51","11.141280316721","29","80.667","192.1","220.1","211.6","139.4","0","20","30","30"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","29.98","1.501","11.5","10.233667545664","30","80.1","185.8","219","214.8","135","0","20","30","40"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","30","1.5","12","10.208567503515","30","80.5","177","229.8","214.5","143.6","0","20","30","30"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","30","1.502","10.5","10.281158497927","29","80.567","197.7","219.9","213.4","139.4","0","20","30","30"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","30","1.509","11.5","10.232191556016","30","80.8","187.8","218.8","215.1","134.9","0","20","30","40"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","30.01","1.5","11.46","10.234083806961","29","81.433","197.7","222","211.3","139.7","0","20","30","30"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","30.01","1.509","11.5","10.231667973424","31","79.933","173.1","219.1","208.7","135","0","20","30","40"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","30.03","1.499","10.5","10.279734145841","30","81.333","181.5","223.4","212.6","140.9","0","20","30","40"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","30.03","1.501","11.49","10.231532658713","30","81.433","175.6","219.1","213.3","134.8","0","20","30","40"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","30.04","1.501","11.49","10.231009143502","0","80.933","182","219","214.7","134.8","0","20","30","40"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","30.04","1.508","10.51","10.278230370162","30","80.467","174.5","218.6","213.9","139.1","0","20","30","30"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","30.08","1.501","12.01","10.203867292626","30","80.867","183.7","229.6","209.8","143.5","0","20","30","30"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","30.2","1.502","11.51","10.221622234845","30","80.967","193.4","218.7","211.1","134.9","0","20","30","40"
"11.14485","22","0.74805","0.02925","7.261","13.0812","88.40485","30.43","1.547","10.55","10.25361186442","30","80.7","178.9","219.4","210.4","134.8","0","20","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","20","1.6","11.51","10.690023657531","31","80.3","183.3","225.5","204.9","124.9","0","20","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","20","1.601","11.51","10.689964632824","31","80.767","182.4","218.4","203.9","127.1","0","20","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","20.01","1.6","11.51","10.689446181027","30","80.333","177.2","218.7","214.3","130.6","0","20","40","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","20.01","1.602","11.5","10.689863136113","30","80.533","184.8","225.5","204.8","124.8","0","20","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","20.02","1.602","11","10.716107672377","30","80.867","181.1","227.4","207.9","137.7","0","20","30","30"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","20.02","1.603","11.52","10.688156870539","30","81","184.1","224.2","204.1","122.1","0","20","40","50"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","26.76003","1.601","11.08","10.334984776484","29","80.4","179.5","221.5","209.8","134.7","0","20","30","30"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40","1.6","11.5","9.650301189611","31","80.4","180","225.6","205.1","125","0","20","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40","1.601","11.49","9.6506833683793","30","79.667","175.4","232.4","209","124.2","0","20","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40","1.608","11.56","9.6473373957626","30","80.633","182","226.1","219.7","140.3","0","20","40","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.01","1.56","11.51","9.6513222444951","31","80.7","183.1","224.7","205.3","124.2","0","20","40","50"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.01","1.6","11.51","9.6494027293311","30","80.933","177.7","217.9","211.5","131.9","0","10","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.01","1.601","11.52","9.6489247153501","30","81.267","173.6","233.1","215.7","132.2","0","20","50","50"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.01","1.605","11.5","9.6495929041746","30","80.9","177","217.3","209.4","130.1","0","10","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.02","1.6","11.09","9.6670329560828","30","80.6","179.5","222.3","209.8","134","0","20","30","30"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.02","1.602","11.5","9.6492685266425","30","80.567","183.8","225.1","203.4","124","0","20","40","50"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.02","1.605","11.52","9.648264608195","29","80.967","182.7","221.1","206","129.2","0","20","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.04","1.598","11.02","9.6692122915608","30","81.1","177.4","219.8","204.9","134.1","0","20","30","30"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.04","1.602","11.01","9.6694515878237","30","80.767","179.3","221.3","209.3","130.8","0","20","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.05","1.6","11.52","9.6471000034414","29","80.4","184","229.2","207.9","126.3","0","20","40","50"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.05","1.601","11.02","9.668597394204","30","80.433","178.9","220.3","208.8","131.8","0","20","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.08","1.62","11.12","9.661956133698","30","80.4","177","219.7","205.9","133.7","0","20","30","30"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.12","1.601","11.5","9.6446358060961","29","80.5","177.7","216.8","209.5","130.3","0","10","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.12","1.602","11.3","9.6531885143838","30","81.033","177.8","219.6","209.5","123.9","0","10","30","50"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.12","1.615","11.28","9.6534251749295","30","81","179.1","221.6","209.6","134.3","0","20","30","30"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.2","1.602","11.5","9.6408467033458","30","80.7","183.5","226.6","208.8","126.9","0","20","40","50"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.2","1.606","11.05","9.6600137565068","29","81.333","179.2","221.4","209.4","134.3","0","20","30","30"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.22","1.6","11.04","9.6597945756325","30","80.767","176.9","218.1","208.6","133.5","0","20","30","30"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.24","1.6","11.07","9.6575628582258","30","80.933","185.1","229","209.1","134.9","0","20","30","30"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.28","1.6","11.03","9.6574097089014","30","80.667","180.4","224.2","209.3","134.3","0","20","30","30"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.31","1.6","11.51","9.635374380361","30","80.733","177.7","218.5","209.1","134","0","10","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.6","1.613","11","9.6430848442657","30","80.633","180.8","225.5","204","135.7","0","20","30","30"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","40.74","1.602","11.02","9.6362091082803","29","80.8","178.5","220.2","210.8","135.2","0","10","30","40"
"11.03285","21.5","0.80375","0.02975","6.78435","12.9726","88.0061","41.35","1.599","11.04","9.6070929985906","30","80.667","180.5","224","208.8","134.9","0","20","30","30"
"10.6046","22","0.6812","0.0309","6.9981","12.99095","90.2641","40","1.5","12.5","9.6256998476771","30","81","184.3","234.8","207.9","122.2","0","10","50","50"
"10.6046","22","0.6812","0.0309","6.9981","12.99095","90.2641","40","1.5","12.5","9.6256998476771","30","80.76","175.5","218.2","207.4","122.8","0","10","40","40"
"10.6046","22","0.6812","0.0309","6.9981","12.99095","90.2641","40","1.5","12.5","9.6256998476771","30","80.8","175.3","219.9","206.6","123.5","0","10","40","40"
"10.6046","22","0.6812","0.0309","6.9981","12.99095","90.2641","40","1.5","12.5","9.6256998476771","30","80.633","175.5","218.5","206.5","124.1","0","10","40","40"
"10.6046","22","0.6812","0.0309","6.9981","12.99095","90.2641","40","1.5","12.5","9.6256998476771","30","80.766","174.9","219.3","208.4","125.4","0","10","40","30"
"10.6046","22","0.6812","0.0309","6.9981","12.99095","90.2641","40","1.5","12.5","9.6256998476771","30","80.6","175.3","217.4","210","127.8","0","10","40","30"
"10.6046","22","0.6812","0.0309","6.9981","12.99095","90.2641","40","1.5","12.5","9.6256998476771","30","80.6","176.3","219.7","209.6","129.3","0","10","40","30"
"10.6046","22","0.6812","0.0309","6.9981","12.99095","90.2641","40","1.5","12.5","9.6256998476771","29","81.667","176.8","223.5","208.4","134.1","0","10","40","30"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","18","1.601","14","10.738303457326","29","80.633","176.2","218.5","208.3","129.1","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","18.12","1.6","14","10.731423830407","30","81.267","180.9","223.7","210.3","128.1","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","18.12","1.603","14.01","10.730711199736","30","81.167","180.3","222.5","209.3","128.1","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","20","1.059","14","10.65529793463","29","80.967","176.2","218.6","208.1","129.2","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","20","1.6","14.03","10.622328511765","30","80.8","175.2","218.8","219.8","128.1","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","20","1.602","14","10.623785060159","30","81.033","175.1","217.8","218.3","130","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","39.5","1.503","13.52","9.651092392545","29","81.33","165.7","219.6","209.1","121","50","40","50","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","40","1.592","14","9.603341826942","30","80.367","181.4","224.9","211.8","128.1","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","40","1.6","14","9.6029644854164","29","80.633","175.4","217.2","209.9","126.2","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","40","1.6","14","9.6029644854164","30","80.7","175.2","217.1","209.8","126.2","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","40","1.6","14","9.6029644854164","30","80.8","174.9","217.1","209.9","126.2","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","40","1.6","14","9.6029644854164","29","80.967","175","217.1","209.4","126.2","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","40","1.601","14","9.6029173198107","30","81.367","175","218.1","219.7","130","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","40","1.601","14","9.6029173198107","30","80.667","176.3","218.6","208","129.1","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","40","1.602","14.06","9.6003356994961","30","80.967","176.6","218.3","208.8","123","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","40","1.603","14.05","9.6007108622548","30","81.1","175.4","217.3","208.2","125.6","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","40.02","1.602","14.1","9.5977272195216","30","81.733","175.1","217.1","209.1","126.3","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","40.02","1.608","14.1","9.597444556543","29","80.833","175","216.9","209.9","126.1","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","40.06","1.501","14.03","9.603604360628","29","80.8","178.7","220.9","209","123","0","20","30","50"
"11.0567","24","0.6731","0.0286","7.8749","13.0536","94.0291","41.3","1.599","14.03","9.5422979140618","28","80.8","179.7","222.4","209.3","123","0","20","30","50"
"10.96075","23","0.6272","0.0292","8.2799","12.9702","82.5247","30","1.501","9.5","10.243399119174","0","79.967","168.9","212.4","224","126.2","20","10","80","100"
"10.96075","23","0.6272","0.0292","8.2799","12.9702","82.5247","30.01","1.499","9.5","10.24297776622","0","80.533","168.4","211.1","223.3","125.8","20","10","80","100"
"10.96075","23","0.6272","0.0292","8.2799","12.9702","82.5247","30.04","1.5","9.53","10.23986834343","0","79.867","174.4","211.6","229.1","129.7","10","10","60","100"
"10.96075","23","0.6272","0.0292","8.2799","12.9702","82.5247","30.08","1.506","9.52","10.237914917885","0","79.667","172.5","210.1","227.9","127","10","10","60","100"
"10.96075","23","0.6272","0.0292","8.2799","12.9702","82.5247","30.1","1.501","9.52","10.237127309216","0","79.633","172.3","210.4","228.4","127.3","10","10","60","100"
"10.96075","23","0.6272","0.0292","8.2799","12.9702","82.5247","30.12","1.4","9.53","10.241049295058","0","80.267","172.6","210.3","228.2","129","10","10","60","100"
"10.96075","23","0.6272","0.0292","8.2799","12.9702","82.5247","45.03","1.504","9.5","9.5056762032874","0","80.767","168.9","212.3","224.1","126.3","20","10","80","100"
"11.1818","23","0.68535","0.03085","9.11815","12.7877","82.4222","20","1.65","12.02","10.509247452058","29","81.1","178.8","224.8","213.7","146.4","10","10","30","30"
"11.1818","23","0.68535","0.03085","9.11815","12.7877","82.4222","20.01","1.65","13.02","10.456630678277","29","80.567","174.5","226.8","211.1","132.1","0","10","40","40"
"11.1818","23","0.68535","0.03085","9.11815","12.7877","82.4222","40","1.649","12.01","9.4903791510955","30","81.133","195.1","222.3","213.6","144.7","10","10","30","30"
"11.1818","23","0.68535","0.03085","9.11815","12.7877","82.4222","40","1.65","12.01","9.4903320898084","30","80.367","202.2","224","213.1","145.8","10","10","30","30"
"11.1818","23","0.68535","0.03085","9.11815","12.7877","82.4222","40","1.651","12","9.4907060675661","29","80.767","193.6","227.4","214.5","144.1","0","10","30","30"
"11.1818","23","0.68535","0.03085","9.11815","12.7877","82.4222","40.02","1.65","12.01","9.4894138467641","29","80.733","188.7","224.3","213.3","145.9","10","10","30","30"
"11.1818","23","0.68535","0.03085","9.11815","12.7877","82.4222","40.02","1.653","12","9.4896936358133","29","80.7","181.8","226.8","211.3","132.1","0","10","40","40"
"11.0937","20.5","0.6633","0.0285","4.7253","12.69475","90.84905","30","1.5","8.51","10.075294276491","0","81.133","190.7","217.4","219.5","143.7","10","0","100","100"
"11.0937","20.5","0.6633","0.0285","4.7253","12.69475","90.84905","30.1","1.5","8.51","10.070060889087","0","81.433","188.5","214","227.2","136.3","10","0","100","100"
"11.0937","20.5","0.6633","0.0285","4.7253","12.69475","90.84905","30.12","1.5","8.54","10.067568926609","0","80.967","191.4","217.4","213.2","145.7","10","0","100","100"
"11.0937","20.5","0.6633","0.0285","4.7253","12.69475","90.84905","39.98","1.501","8.54","9.5777172817335","0","80.9","191.7","218.2","213.3","146.5","10","0","100","100"
"11.0937","20.5","0.6633","0.0285","4.7253","12.69475","90.84905","40.08","1.5","8.5","9.5747790325587","0","81.067","188","213.4","227.7","135.2","10","0","100","100"
"11.0937","20.5","0.6633","0.0285","4.7253","12.69475","90.84905","40.08","1.501","8.51","9.5742978266011","0","81.367","191.6","217.9","213.2","146.1","10","0","100","100"
"11.0937","20.5","0.6633","0.0285","4.7253","12.69475","90.84905","40.14","1.501","8.52","9.5710360611981","0","80.633","191.1","217.6","215.4","144.5","10","0","100","100"
"11.0937","20.5","0.6633","0.0285","4.7253","12.69475","90.84905","40.38","1.501","8.54","9.5588746228396","0","80.633","190.8","217.5","217.9","144.1","10","0","100","100"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","20","1.55","16.5","9.4918644698489","30","81.667","174.1","215","218.3","133.2","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","20","1.555","16.53","9.4902403988252","29","80.233","183.6","226.5","209.2","134.4","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","20.01","1.538","15.51","9.5374082304342","29","80.4","183.4","227.5","208.8","133.8","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","20.01","1.551","14.5","9.5835820315422","30","81.067","180.8","228.9","212.9","134.2","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","20.01","1.554","18.05","9.4210117171836","31","80.433","174.8","213.5","218.4","136.5","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","20.02","1.548","14.08","9.6028598187838","29","80.3","183.1","227.8","208.2","133.4","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","20.05","1.55","12.06","9.6968673515189","29","80.533","177","229.7","213.5","134.5","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","20.07","1.555","14.04","9.6018160153624","29","80.467","183.3","228.4","209.7","133.1","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","20.1","1.538","18","9.419650931786","31","80.167","174.2","214.2","219.2","137.5","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","20.46","1.551","18.01","9.4009580762869","31","80.233","174","214","219.4","137.5","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","20.47","1.55","12.08","9.6740793308833","30","81.133","177","229.7","212.7","134.5","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","20.63","1.556","16.52","9.4594001758421","29","80.267","184","226.7","212.8","133.9","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","20.66","1.554","12.13","9.6616488193069","29","80.433","177","229.7","213","134.5","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","21.39","1.551","15.5","9.4683151980849","29","80.333","183.7","226.7","213","133.9","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","30","1.555","18.01","8.9579585297147","29","80.467","198.2","231.2","220.2","142.6","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","30.04","1.536","17.02","8.9971225645095","30","80.4","195.5","229.4","212","137.5","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","30.06","1.55","18.03","8.9547304345119","30","80.8","194.1","225.8","216.9","139.6","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","30.06","1.65","19.02","8.910596905736","29","80.267","185.6","213","218.2","139.9","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","30.08","1.536","18.02","8.9548844262257","30","80.833","195.7","228.8","212","137.6","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","30.08","1.55","18.03","8.9538477105208","30","80.567","194.3","226.2","217.6","140.3","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","30.2","1.544","19.06","8.9076438641538","30","80.6","195.9","225.1","216.5","138.8","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","30.2","1.65","19.07","8.9024996519668","30","80.4","196.2","224.8","216.5","138.9","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","30.26","1.544","18.06","8.9449777469528","30","80.5","194","227.3","218.4","142.1","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","30.28","1.548","18.11","8.9419095489885","30","79.8","197.3","227.3","217.8","138.9","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","30.9","1.556","18.02","8.917938537812","30","80.6","193.6","225.1","216.5","139.3","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","31.22","1.651","19.09","8.8574302758269","29","80.6","185.5","212.4","218.4","139.9","0","10","30","30"
"11.0708","20","0.752","0.0362","6.1353","11.7895","91.9256","40.02","1.55","14.52","8.6657914871644","30","80.9","194.6","227.1","209.3","132.1","0","10","30","30"
"11.1724","20.5","0.765","0.03505","5.51005","12.872","83.38085","15.01","1.649","14.01","10.760287717253","29","81.033","191","218.5","219.4","134.8","0","10","30","30"
"11.1724","20.5","0.765","0.03505","5.51005","12.872","83.38085","20.03","1.65","12.02","10.576215232209","30","80.467","191.6","207.4","219.6","136.2","0","10","30","30"
